day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-10-01,-0.43337264255504104,1.0,-0.6872077079110512,1.0,1.0
2025-10-04,-0.0040726790392797765,1.0,-0.970787926087299,1.0,1.0
2025-10-06,0.21393939393939393,1.0,0.49757575757575756,1.0,1.0
2025-10-07,-0.2041240074422319,0.2768523980179478,-0.6071431798936208,0.35181727401007246,2.0
2025-10-08,-0.8485050226867838,1.0,-1.5010905021987455,1.0,1.0
2025-10-09,0.4106344276944122,0.48188738635845035,-0.02731869755280079,0.8029186095775612,3.0
2025-10-10,1.0014877962996045,1.0,0.04620853625362561,1.0,1.0
2025-10-11,-0.5486830783043178,1.0,-0.6916410238750765,1.0,1.0
2025-10-12,-0.7071067811865477,1.0,0.7071067811865466,1.0,1.0
2025-10-13,-0.00030740202596544336,0.5849634599585571,-0.2855101329286495,0.7515628394372403,8.0
2025-10-14,0.3187568197909435,1.354144410728434,-0.4030258249603963,0.9566010708752336,8.0
2025-10-15,0.5075280013251621,0.8021458153614774,0.2881622543730663,1.0833980707951443,6.0
2025-10-16,-0.7055063191653729,1.3062768666557873,0.5737660852211083,0.8219254509136379,6.0
2025-10-17,0.061322721090630083,0.7484594244612225,0.3015473280188875,0.5913631049972907,5.0
2025-10-18,0.5997831219043036,1.751315589245457,0.5258326102614923,0.25381750909233575,3.0
2025-10-20,-0.07719785385466454,0.7600605717895383,0.28000568828993744,0.7957062769523632,10.0
2025-10-21,0.8435896695445522,0.8115948471221706,0.2296737330965729,0.7669304163648974,4.0
2025-10-22,-0.49692923206946504,0.9133498162437848,-0.38700853220294174,1.5245503231932025,5.0
2025-10-23,-0.41450451723049575,0.712783613486854,-0.285435840673791,1.5236020934328267,4.0
2025-10-24,0.5687791344245472,0.5865167107355443,-0.7489016681530022,1.4120257170776345,4.0
2025-10-25,0.5431187713381103,0.8256459001496496,-0.10592274826617534,0.8528229026533876,2.0
2025-10-26,0.7723311328544442,1.0153903561417603,0.15258379743184372,1.2356675440740883,6.0
2025-10-27,-0.16664940022756955,0.49309251514313157,-0.1152141295428263,0.7664394769993691,6.0
2025-10-28,0.14455202129978942,1.0158912065413812,-0.05370192234183737,0.9953307211542588,11.0
2025-10-29,-0.017975997295041474,0.8491844047000621,0.1862883425988317,0.5578525545508085,5.0
2025-10-30,0.6535712463556254,1.0722074210628467,0.2953365889525485,0.7713572334092816,3.0
2025-10-31,-0.05352339204459779,0.8517998420423551,0.539209693300789,1.0934909545563622,9.0
2025-11-01,0.3920455787912008,0.432684863441784,0.004362748635664437,0.7732011618255923,6.0
2025-11-02,-0.43753466668339197,0.8507089217770278,-0.13614525243464065,0.5937678301319542,4.0
2025-11-03,0.20868122485664084,0.8231069442942964,-0.09163903557993672,0.819406870645885,11.0
2025-11-04,-0.7160113857755132,1.4083266412403117,0.17002443799352082,1.323474387357013,12.0
2025-11-05,0.10484507445587735,0.8714713575941921,0.00985825434686679,0.853172928100332,5.0
